brand,brandLabel,brandAlt_en,owner,ownerLabel,industries,isic_codes,country,countryLabel
http://www.wikidata.org/entity/Q102116354,Majestic Radios,,http://www.wikidata.org/entity/Q123856044,Wilcox-Gay,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q104267045,Dapur Umami,,http://www.wikidata.org/entity/Q104244540,PT Ajinomoto Indonesia,,,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q104383910,Coors Seltzer,,http://www.wikidata.org/entity/Q1407305,Coors Brewing Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q104531051,Q104531051,,http://www.wikidata.org/entity/Q104531073,Q104531073,,,,
http://www.wikidata.org/entity/Q104884461,Iryo,,http://www.wikidata.org/entity/Q111296380,ILSA,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q105085729,BrightDrop,,http://www.wikidata.org/entity/Q81965,General Motors,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q105221621,Asda On the Move,,http://www.wikidata.org/entity/Q297410,Asda,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q105221633,Morrisons Select,,http://www.wikidata.org/entity/Q922344,Morrisons,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q105337125,The Fragrance Shop,,http://www.wikidata.org/entity/Q105337136,TFS Buying Limited,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q105614389,Pam Local,,http://www.wikidata.org/entity/Q105614713,Pam Panorama,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q105623640,AMC+,,http://www.wikidata.org/entity/Q4652575,AMC Networks,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q105623735,Q105623735,,http://www.wikidata.org/entity/Q5612238,Grupo Nutresa,,,http://www.wikidata.org/entity/Q739,Colombia
http://www.wikidata.org/entity/Q105624002,Adakveo,,http://www.wikidata.org/entity/Q507154,Novartis,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q105627071,Robycam,,http://www.wikidata.org/entity/Q106614483,Movicom Group,,,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q105627071,Robycam,,http://www.wikidata.org/entity/Q106614483,Movicom Group,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q105627071,Robycam,,http://www.wikidata.org/entity/Q106614483,Movicom Group,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q105640539,TiSpiego,,http://www.wikidata.org/entity/Q105637594,Net Global srl,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q105640717,Wifi4all,,http://www.wikidata.org/entity/Q105659400,Teleimpianti di Spiller Roberto,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q105640717,Wifi4all,,http://www.wikidata.org/entity/Q105637594,Net Global srl,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q105671726,RADIO4ALL,,http://www.wikidata.org/entity/Q105637594,Net Global srl,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q105671726,RADIO4ALL,,http://www.wikidata.org/entity/Q105271759,4ALL,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q105702843,Hermes PaketShop,,http://www.wikidata.org/entity/Q105702759,Hermes Germany,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q105826447,Q105826447,,http://www.wikidata.org/entity/Q56072801,Ariolasoft UK,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q106096834,Cashmere Bouquet Soap,,http://www.wikidata.org/entity/Q609466,Colgate-Palmolive Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q106153365,Nissan EM,,http://www.wikidata.org/entity/Q20165,Nissan Motor Co. Ltd.,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q106502129,Q106502129,,http://www.wikidata.org/entity/Q106502502,Macmillan Ltd.,,,,
http://www.wikidata.org/entity/Q106512642,Q106512642,,http://www.wikidata.org/entity/Q1615297,Mastertronic,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q106870803,Allgäuer Latschenkiefer,,http://www.wikidata.org/entity/Q1254073,Dr. Theiss Naturwaren,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q107231230,Health Planet,,http://www.wikidata.org/entity/Q108490375,Interfarmax,,,http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q107293020,Kewpie,,http://www.wikidata.org/entity/Q11297548,Kewpie Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q107293079,Pizza Hut Delivery,,http://www.wikidata.org/entity/Q50114345,Pizza Hut UK,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q107363755,Axion Energy,,http://www.wikidata.org/entity/Q4035420,Bridas Corporation,,,,
http://www.wikidata.org/entity/Q107388062,Q107388062,,http://www.wikidata.org/entity/Q11291644,Oisis Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q107426849,Brunberg,,http://www.wikidata.org/entity/Q11854659,Brunberg Oy,,,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q107464330,Tigotà,,http://www.wikidata.org/entity/Q107464606,Gottardo,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q107491738,Albatros,,http://www.wikidata.org/entity/Q107491584,"ALBATROS nakladatelství, a.s.",,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q107491738,Albatros,,http://www.wikidata.org/entity/Q107491555,"Albatros nakladatelství, a.s., právní nástupce",,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q107491738,Albatros,,http://www.wikidata.org/entity/Q20427790,Albatros Media,,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q107491738,Albatros,,http://www.wikidata.org/entity/Q10729193,"Albatros, nakladatelství pro děti a mládež",,,http://www.wikidata.org/entity/Q33946,Czechoslovakia
http://www.wikidata.org/entity/Q107491738,Albatros,,http://www.wikidata.org/entity/Q10729193,"Albatros, nakladatelství pro děti a mládež",,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q107718741,MEGAZOO,,http://www.wikidata.org/entity/Q875796,Fressnapf,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q107746152,CloFix,,http://www.wikidata.org/entity/Q514261,Vitakraft,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q107862326,easyCredit,,http://www.wikidata.org/entity/Q2398661,Teambank,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q107919924,Oragasoba,,http://www.wikidata.org/entity/Q11300656,Gourmet Kineya,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q108029289,Sonica Instruments,,http://www.wikidata.org/entity/Q108029265,SONICA Inc.,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q108042030,Q108042030,,http://www.wikidata.org/entity/Q1205833,Deutsches Milchkontor,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q108049683,Six Senses Hotels Resorts Spas,,http://www.wikidata.org/entity/Q1424962,IHG Hotels & Resorts,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q108394069,IcyHot,,http://www.wikidata.org/entity/Q5087917,Chattem,,,,
http://www.wikidata.org/entity/Q108489016,Evroopt,,http://www.wikidata.org/entity/Q108565321,Eurotorg,,,http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q108528701,Swiss Post,,http://www.wikidata.org/entity/Q107567701,Post CH Network Ltd,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q108528701,Swiss Post,,http://www.wikidata.org/entity/Q107231758,Post CH Ltd,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q108528701,Swiss Post,,http://www.wikidata.org/entity/Q614803,Die Schweizerische Post,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q108757735,Biscoitos Duchen,,http://www.wikidata.org/entity/Q1432285,Parmalat,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q108757739,Cerveja Mossoró,,http://www.wikidata.org/entity/Q2852624,Companhia Antarctica Paulista,,,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q108757736,Biscoitos São Luiz,,http://www.wikidata.org/entity/Q160746,Nestlé,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q108758022,Peixe,,http://www.wikidata.org/entity/Q9661218,Bombril,,,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q108758026,Sapólio Radium,,http://www.wikidata.org/entity/Q9661218,Bombril,,,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q108758032,Veedol,,http://www.wikidata.org/entity/Q4759008,Andrew Yule and Company Ltd.,,,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q108766341,Extrato de tomate Elefante,,http://www.wikidata.org/entity/Q1036056,Cargill,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q109042448,La TV d'Orange,,http://www.wikidata.org/entity/Q1431486,Q1431486,,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q109046343,Van Rysel,,http://www.wikidata.org/entity/Q509349,Decathlon,,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q109095643,Q109095643,,http://www.wikidata.org/entity/Q102228137,The Ptuj wine cellar,,,,
http://www.wikidata.org/entity/Q109341187,Conoco,,http://www.wikidata.org/entity/Q214763,ConocoPhillips,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q109341187,Conoco,,http://www.wikidata.org/entity/Q1656230,Phillips 66,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q109341187,Conoco,,http://www.wikidata.org/entity/Q1126518,Conoco,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q109366468,ahamo,,http://www.wikidata.org/entity/Q853958,NTT DoCoMo,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q109558465,1a autoservice,,http://www.wikidata.org/entity/Q108069219,WM SE,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q109600605,Azarashi Software,,http://www.wikidata.org/entity/Q1538810,Nexton,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q109675651,Exxon,,http://www.wikidata.org/entity/Q109675359,ExxonMobil Fuels & Lubricants Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q109721926,Better,,http://www.wikidata.org/entity/Q5604859,Greenwich Leisure Limited,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q109883094,Zelmer,,http://www.wikidata.org/entity/Q109697453,"B&B Trends, S.L.",,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q110104160,Teh Pucuk Harum,,http://www.wikidata.org/entity/Q12497654,Mayora Indah,,,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q110219457,EuroOil,,http://www.wikidata.org/entity/Q11171518,ČEPRO,,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q110226474,H&M HOME,,http://www.wikidata.org/entity/Q188326,H&M,,,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q110253311,Kovozávody Prostějov,,http://www.wikidata.org/entity/Q110253258,Kovozávody Prostějov,,,http://www.wikidata.org/entity/Q33946,Czechoslovakia
http://www.wikidata.org/entity/Q110271192,EP:,,http://www.wikidata.org/entity/Q1326008,ElectronicPartner Handel SE,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q110620660,Lakes & Dales Co-operative,,http://www.wikidata.org/entity/Q7435719,Scotmid,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q110743569,Ballenoil,,http://www.wikidata.org/entity/Q608819,Moeve,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q110874356,Ambi Toys,,http://www.wikidata.org/entity/Q5519355,Galt Toys,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q110888248,The Sebel,,http://www.wikidata.org/entity/Q212599,Accor,,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q110900267,Aigua de Vilajuïga,,http://www.wikidata.org/entity/Q110900444,"Aigües Minerals de Vilajuïga, SA",,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q110948933,Jelbi,,http://www.wikidata.org/entity/Q99633,Berliner Verkehrsbetriebe,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q111021167,Font d'Or,,http://www.wikidata.org/entity/Q3818599,Vichy Catalan Corporation,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111021167,Font d'Or,,http://www.wikidata.org/entity/Q111021151,Fontdor SA,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111022295,Malavella,,http://www.wikidata.org/entity/Q3818599,Vichy Catalan Corporation,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111022295,Malavella,,http://www.wikidata.org/entity/Q111022189,Malavella SA,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111032470,Fontcristall,,http://www.wikidata.org/entity/Q110900811,Q110900811,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111043338,Vichy Catalan,,http://www.wikidata.org/entity/Q111043014,Sociedad anónima Vichy Catalan,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111079588,San Narciso,,http://www.wikidata.org/entity/Q111079655,Aguas Minerales de San Narciso SL,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111081694,Imperial,,http://www.wikidata.org/entity/Q111079655,Aguas Minerales de San Narciso SL,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111082480,Estrella,,http://www.wikidata.org/entity/Q3818599,Vichy Catalan Corporation,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111083131,Euroacqua,,http://www.wikidata.org/entity/Q3818599,Vichy Catalan Corporation,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111083605,Sant Hilari,,http://www.wikidata.org/entity/Q111083714,Manantial de Salud SA,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111087624,Boí,,http://www.wikidata.org/entity/Q111085866,Aguas Minerales de Caldas de Bohí SA,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111090707,Fontboix,,http://www.wikidata.org/entity/Q111085866,Aguas Minerales de Caldas de Bohí SA,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111093027,Font Nova del Pla,,http://www.wikidata.org/entity/Q111094689,Explotadora de Manantiales SA,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111097990,Fontdalt,,http://www.wikidata.org/entity/Q111100049,Aguas de Fontdalt SA,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111104439,Pineo,,http://www.wikidata.org/entity/Q111085504,Aigua de Sant Aniol SLU,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111110643,ZOZOTOWN,,http://www.wikidata.org/entity/Q11312063,ZOZO,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q111133502,Aigua de Salenys,,http://www.wikidata.org/entity/Q111133944,Aigües de Salenys SL,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111162948,Fonter,,http://www.wikidata.org/entity/Q110888003,Q110888003,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q111208315,Q111208315,,http://www.wikidata.org/entity/Q212405,Procter & Gamble,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q111271577,Good Day,,http://www.wikidata.org/entity/Q4969284,Britannia Industries,,,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q111372965,Serways,,http://www.wikidata.org/entity/Q2392800,Autobahn Tank & Rast GmbH,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q111509733,Reuteri,,http://www.wikidata.org/entity/Q111509790,Ohayo Biotechnologies,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q111509733,Reuteri,,http://www.wikidata.org/entity/Q11292179,Ohayo Dairy Products,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q111631450,G-Tune,,http://www.wikidata.org/entity/Q11339871,MouseComputer,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q111772555,Woolworths Metro,,http://www.wikidata.org/entity/Q607272,Woolworths Group,,,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q112163596,povo,,http://www.wikidata.org/entity/Q971946,KDDI,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q112183105,Ferrania,,http://www.wikidata.org/entity/Q30879699,Ferrania Technologies S.p.A,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q112183105,Ferrania,,http://www.wikidata.org/entity/Q637383,FILM Ferrania,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q112235165,ALPEN-SYLT Nachtexpress,,http://www.wikidata.org/entity/Q14531576,Bahntouristikexpress,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q112307308,Shark,,http://www.wikidata.org/entity/Q97164583,SharkNinja,,,,
http://www.wikidata.org/entity/Q112631741,Google Play,,http://www.wikidata.org/entity/Q95,Google,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q112656108,Bookcafe,,http://www.wikidata.org/entity/Q112628540,PTS Bookcafe Sdn. Bhd.,,,http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q112656237,Kedai Borong PTS,,http://www.wikidata.org/entity/Q12699279,PTS Publications & Distributors,,,http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q112656378,Kedai Buku PTS,,http://www.wikidata.org/entity/Q112628540,PTS Bookcafe Sdn. Bhd.,,,http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q112875867,Bancontact CASH,,http://www.wikidata.org/entity/Q97142699,Batopin,,,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q112959082,Yashinon,,http://www.wikidata.org/entity/Q787183,Yashica,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q113481392,Hermes,,http://www.wikidata.org/entity/Q108616797,Paillard SA,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q113556385,Costa Express,,http://www.wikidata.org/entity/Q608845,Costa Coffee,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q113579553,Sunpet,,http://www.wikidata.org/entity/Q7072824,OPET,,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q114555172,Greip,,http://www.wikidata.org/entity/Q334800,PepsiCo,,,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q114555172,Greip,,http://www.wikidata.org/entity/Q334800,PepsiCo,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q114644174,Shop&Go,,http://www.wikidata.org/entity/Q6808085,Mega Image,,,http://www.wikidata.org/entity/Q218,Romania
http://www.wikidata.org/entity/Q114659371,Bluetti,,http://www.wikidata.org/entity/Q114659256,Shenzhen Poweroak Technology Co. Ltd,,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q114725544,Otsein,,http://www.wikidata.org/entity/Q114699049,Q114699049,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q114725544,Otsein,,http://www.wikidata.org/entity/Q2454999,Candy,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q114727124,Agni,,http://www.wikidata.org/entity/Q614920,BSH Hausgeräte GmbH,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q114956195,"S. I. S. — Motorised Vehicles Limited, Anadia.",,http://www.wikidata.org/entity/Q317263,Sachs,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q115057408,Q115057408,,http://www.wikidata.org/entity/Q4890522,Bentoel Group,,,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q115065783,Zero,,http://www.wikidata.org/entity/Q6819305,Meridian Energy,,,http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q115119496,Q115119496,,http://www.wikidata.org/entity/Q115119520,Q115119520,,,,
http://www.wikidata.org/entity/Q115314439,Uniekaas,,http://www.wikidata.org/entity/Q124332897,DMK Group,,,,
http://www.wikidata.org/entity/Q115378475,Swix,,http://www.wikidata.org/entity/Q4578476,Brav,,,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q115489079,Paris Society,,http://www.wikidata.org/entity/Q212599,Accor,,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q115489081,Wojo,,http://www.wikidata.org/entity/Q212599,Accor,,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q115613857,Fido House,,http://www.wikidata.org/entity/Q5629392,Home Depot Supply,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q115689501,Q115689501,,http://www.wikidata.org/entity/Q102291992,Zelmotor,,,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q115805871,Presto,,http://www.wikidata.org/entity/Q483915,Nike,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q116146545,OMO,,http://www.wikidata.org/entity/Q11513060,Hoshino Resorts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q116146690,BEB,,http://www.wikidata.org/entity/Q11513060,Hoshino Resorts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q116146846,HOSHINOYA,,http://www.wikidata.org/entity/Q11513060,Hoshino Resorts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q116146893,KAI,,http://www.wikidata.org/entity/Q11513060,Hoshino Resorts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q116257300,Yangwang,,http://www.wikidata.org/entity/Q27423,BYD Auto,,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q116394019,OTR,,http://www.wikidata.org/entity/Q77024439,Viva Energy,,,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q116394019,OTR,,http://www.wikidata.org/entity/Q18166313,Peregrine Corporation,,,,
http://www.wikidata.org/entity/Q116778850,Saehan,,http://www.wikidata.org/entity/Q20716,Samsung Group,,,http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q116779207,Martin's,,http://www.wikidata.org/entity/Q16997477,McColl's,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q116803952,Carrefour Iper,,http://www.wikidata.org/entity/Q3117359,Carrefour Group,,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q116810802,Axia,,http://www.wikidata.org/entity/Q164740,Fujifilm Holdings Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q116810854,CDing,,http://www.wikidata.org/entity/Q855479,TDK,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q116843399,Sony X,,http://www.wikidata.org/entity/Q41187,Sony,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q116846737,Fuji,,http://www.wikidata.org/entity/Q164740,Fujifilm Holdings Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q116856370,Dalbello,,http://www.wikidata.org/entity/Q130543041,Marker Dalbello Völkl (International) GmbH,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q116856370,Dalbello,,http://www.wikidata.org/entity/Q130543036,Calzaturificio Dal Bello S.r.l.,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q116856820,LG,,http://www.wikidata.org/entity/Q136778,LG Group,,,http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q116919751,Enza Home,,http://www.wikidata.org/entity/Q19613071,Yataş Bedding,,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q116996108,nagarro,,http://www.wikidata.org/entity/Q18128427,Nagarro SE,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q117051311,Pierre Robert,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q117051311,Pierre Robert,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q117051311,Pierre Robert,,http://www.wikidata.org/entity/Q60003,Orkla Group,,,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q117051311,Pierre Robert,,http://www.wikidata.org/entity/Q1190881,Reckitt,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q117060567,Q117060567,,http://www.wikidata.org/entity/Q1710181,Myojo Foods,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q117213874,Q117213874,,http://www.wikidata.org/entity/Q11417001,Ajinomoto AGF,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q117225562,G-Biosciences,,http://www.wikidata.org/entity/Q117225533,Geno Technology Inc.,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q117351825,Cortefiel,,http://www.wikidata.org/entity/Q753089,Tendam,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q117355404,Q117355404,,http://www.wikidata.org/entity/Q11341439,Maruman,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q117360433,Weider,,http://www.wikidata.org/entity/Q5986621,Icon Health & Fitness,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q117448428,Smart Café,,http://www.wikidata.org/entity/Q608845,Costa Coffee,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q117452470,Q117452470,,http://www.wikidata.org/entity/Q11543265,JA Yokohama,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q117671970,uka,,http://www.wikidata.org/entity/Q11512007,Meiri Shurui,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q117745954,Scicon,,http://www.wikidata.org/entity/Q131551671,ASG International SRL,,,http://www.wikidata.org/entity/Q38,Italy
